gene	length	gene_name	description	gene_biotype	D07G	D07G.floating	D13A	D13A.floating
ENSG00000185630	21249	PBX1	PBX homeobox 1 	protein_coding	4.05354531589091	3.51060066552378	4.22978941601791	5.72890090462388
ENSG00000269887	715	AL391001.1	novel transcript, sense intronic to PBX1	sense_intronic	0.255996760846514	0.30050412771507	0.427603616651623	0.446058826420526
ENSG00000143171	2696	RXRG	retinoid X receptor gamma 	protein_coding	1.01752905309695	5.02181209527788	1.71489610735242	4.11566203068097
ENSG00000143198	8401	MGST3	microsomal glutathione S-transferase 3 	protein_coding	19.469004947489	47.9444400363629	21.6185259066786	39.5904489094834
ENSG00000143149	3308	ALDH9A1	aldehyde dehydrogenase 9 family member A1 	protein_coding	62.2617649008881	157.872474033149	73.0854465545158	148.307194382789
ENSG00000143183	5584	TMCO1	transmembrane and coiled-coil domains 1 	protein_coding	20.1831826951101	27.5038891218276	21.1506591454086	29.3354269667085
ENSG00000224358	2150	TMCO1-AS1	TMCO1 antisense RNA 1 	antisense	0.145370120629534	0.125882928699803	0.193594509844589	0.183149597350922
ENSG00000143179	7067	UCK2	uridine-cytidine kinase 2 	protein_coding	4.64293077170523	3.71932688062362	3.99680654483735	3.58357648361752
ENSG00000188859	5343	FAM78B	family with sequence similarity 78 member B 	protein_coding	0.0876746326346928	0.185997960733671	0.108014582244998	0.0870389191323014
ENSG00000215835	1969	AL596087.1	Ewing sarcoma breakpoint region 1 (EWSR1) pseudogene	processed_pseudogene	0.171922138894363	0.170405238924564	0.149512786926849	0.164187585544858
ENSG00000143157	8448	POGK	pogo transposable element derived with KRAB domain 	protein_coding	4.14109149390702	3.20719156274218	3.8015031276379	3.16156056910833
ENSG00000152382	2963	TADA1	transcriptional adaptor 1 	protein_coding	1.95207124438633	1.86260024397739	1.77990609249396	2.33176013359323
ENSG00000143190	16078	POU2F1	POU class 2 homeobox 1 	protein_coding	1.02662545871172	0.649882895028879	0.768962993140377	0.992640839309549
ENSG00000143162	3286	CREG1	cellular repressor of E1A stimulated genes 1 	protein_coding	27.0782687909674	27.1660878971528	31.7229619149133	36.429911561138
ENSG00000197965	7069	MPZL1	myelin protein zero like 1 	protein_coding	35.386288708423	36.9016594859727	35.5145435514262	33.4432452841782
ENSG00000143199	6139	ADCY10	adenylate cyclase 10 	protein_coding	0.0646541002283643	0.104379711990702	0.0637002738974431	0.0970381915141142
ENSG00000143158	2552	MPC2	mitochondrial pyruvate carrier 2 	protein_coding	28.186197723814	99.1325923990504	34.3678632396779	74.2987333599006
ENSG00000143164	6306	DCAF6	DDB1 and CUL4 associated factor 6 	protein_coding	14.0426463431132	14.3384531905189	12.823045032771	17.7037376941144
ENSG00000224837	522	GCSHP5	glycine cleavage system protein H pseudogene 5 	processed_pseudogene	7.87183043845946	15.7830884403412	9.36762944211548	18.9562298484503
ENSG00000143147	11224	GPR161	G protein-coupled receptor 161 	protein_coding	1.11304562830171	0.262698786723106	1.06190877741677	0.615062190760202
ENSG00000143155	3220	TIPRL	TOR signaling pathway regulator 	protein_coding	15.6403957196861	11.3770150557698	15.7820316862411	17.7080971237818
ENSG00000213064	11221	SFT2D2	SFT2 domain containing 2 	protein_coding	17.6465524055425	8.69519918812724	13.6934559554146	13.867222460706
ENSG00000143178	3647	TBX19	T-box 19 	protein_coding	0.504573167974134	0.225096239464704	0.44277443185987	0.234157796194943
ENSG00000143196	1786	DPT	dermatopontin 	protein_coding	52.0930773964075	11.6340919682263	120.001071516745	61.3350273246543
ENSG00000143153	2962	ATP1B1	ATPase Na+/K+ transporting subunit beta 1 	protein_coding	3.41256894359516	0.209118490931749	11.6682028488812	4.28390043762618
ENSG00000143156	5737	NME7	NME/NM23 family member 7 	protein_coding	2.76984944816151	1.83810700637923	2.82915799588569	3.25142357870358
ENSG00000117475	3820	BLZF1	basic leucine zipper nuclear factor 1 	protein_coding	8.37530830606759	3.94887480305007	6.81898439660004	8.65802055545472
ENSG00000117479	4423	SLC19A2	solute carrier family 19 member 2 	protein_coding	5.69158302658636	2.6012802503906	6.45719186766252	4.55271374846076
ENSG00000213062	911	AL021068.1	novel transcript	lincRNA	0.475892088928372	0.357078722205115	0.579685046748354	0.746965026762718
ENSG00000198734	7158	F5	coagulation factor V 	protein_coding	0.280453394918211	0.493548828622724	0.359919641339797	0.44596266443546
ENSG00000174175	3490	SELP	selectin P 	protein_coding	0.13908524770734	0.468582811256874	0.295987859005436	0.810362121008423
ENSG00000000460	5967	C1orf112	chromosome 1 open reading frame 112 	protein_coding	0.514061265136062	0.689376130245604	0.392438287182972	0.593151950157095
ENSG00000171806	1578	METTL18	methyltransferase like 18 	protein_coding	1.06833398394265	0.71967494205267	1.51226962419653	2.42539108776413
ENSG00000000457	6883	SCYL3	SCY1 like pseudokinase 3 	protein_coding	1.53887189262632	1.3183601991914	1.45547032722274	1.65661851114871
ENSG00000075945	4978	KIFAP3	kinesin associated protein 3 	protein_coding	7.97481660130127	4.50903955189506	4.50942125358406	5.49627153362604
ENSG00000224286	1527	LINC01142	long intergenic non-protein coding RNA 1142 	lincRNA	0.245561532433743	0.0582639631688153	0.0359548606335354	0.0574499655947344
ENSG00000231407	3185	GORAB-AS1	GORAB antisense RNA 1 	antisense	1.32160480792302	0.369518634570872	0.600705069957312	0.630865656284248
ENSG00000120370	3773	GORAB	golgin, RAB6 interacting 	protein_coding	2.70972325958588	0.998762142797387	2.04771806822324	1.76914926315491
ENSG00000116132	8246	PRRX1	paired related homeobox 1 	protein_coding	45.7843115777533	4.8207612186513	21.2929917112372	16.2693116530959
ENSG00000271811	2045	Z97200.1	novel transcript	lincRNA	0.303667849864387	0.0616739881897921	0.203875326082197	0.0903887780834134
ENSG00000007933	3463	FMO3	flavin containing monooxygenase 3 	protein_coding	1.09583082757879	0.537029376663463	0.386999295844318	0.657101858497004
ENSG00000094963	4786	FMO2	flavin containing monooxygenase 2 	protein_coding	3.10062159796688	0.593712162779382	0.932934617161372	1.56477337136376
ENSG00000010932	3602	FMO1	flavin containing monooxygenase 1 	protein_coding	0.556149900935424	0.20163572354434	0.538706668435852	0.715038763315983
ENSG00000076258	2517	FMO4	flavin containing monooxygenase 4 	protein_coding	1.17526350071423	2.09142783726429	1.02589092873985	2.05250941567284
ENSG00000285665	661	AL031274.1	DNA topoisomerase I pseudogene 1	processed_pseudogene	0.268744584201132	0.163412011004504	0.189382424645415	0.268126068507012
ENSG00000117523	14173	PRRC2C	proline rich coiled-coil 2C 	protein_coding	7.7498058427808	5.8789151234756	5.13102332490715	6.30994658626926
ENSG00000233328	423	PFN1P1	profilin 1 pseudogene 1 	processed_pseudogene	0.38006064010868	0.486298295576957	0.466663568318448	0.779633213234147
ENSG00000117533	5159	VAMP4	vesicle associated membrane protein 4 	protein_coding	2.91880588234879	1.40815062488947	2.8604777487527	2.99227041993099
ENSG00000010165	3827	EEF1AKNMT	eEF1A lysine and N-terminal methyltransferase 	protein_coding	7.40751947594694	12.2724278938122	7.67268210993708	8.85579180249255
ENSG00000197959	11329	DNM3	dynamin 3 	protein_coding	0.111811824353095	0.0208126541316207	0.192963331451281	0.133232539539428
ENSG00000230630	3195	DNM3OS	DNM3 opposite strand/antisense RNA 	antisense	12.5016395589681	1.25975375010639	8.25467017661174	4.95384553343472
ENSG00000135845	5225	PIGC	phosphatidylinositol glycan anchor biosynthesis class C 	protein_coding	3.03588745524378	2.91520756617437	3.0629286812628	2.96978569619191
ENSG00000094975	7894	SUCO	SUN domain containing ossification factor 	protein_coding	4.59637981527528	1.55432308095801	4.43048119577257	4.21352244905575
ENSG00000117586	3942	TNFSF4	TNF superfamily member 4 	protein_coding	0.771658998357018	0.356870410408696	0.879043097589208	0.616550592956864
ENSG00000203739	2282	AL645568.1		antisense	0.413495660079883	0.280721793343389	0.380997812962319	0.396158115254643
ENSG00000117592	2367	PRDX6	peroxiredoxin 6 	protein_coding	141.379015549175	305.303034517508	167.251226619024	211.690108667635
ENSG00000076321	4254	KLHL20	kelch like family member 20 	protein_coding	7.84226422176514	6.81658337403079	7.10077244034368	9.15006278513936
ENSG00000120334	4914	CENPL	centromere protein L 	protein_coding	2.243022909672	1.89257470606806	2.35465909354764	2.41649272508453
ENSG00000117593	7438	DARS2	aspartyl-tRNA synthetase 2, mitochondrial 	protein_coding	3.77737156271722	6.45799886466447	3.89226834060918	6.63615415885294
ENSG00000270084	694	GAS5-AS1	GAS5 antisense RNA 1 	antisense	0.8647136179904	1.37655534714251	0.946761823340475	1.74736558080251
ENSG00000234741	3631	GAS5	growth arrest specific 5 	processed_transcript	53.7840891765834	52.5392839044264	35.0069971435264	43.6785226486019
ENSG00000185278	19464	ZBTB37	zinc finger and BTB domain containing 37 	protein_coding	1.05111179479466	0.708727862676815	1.00216401637545	1.39777403731312
ENSG00000135870	11508	RC3H1	ring finger and CCCH-type domains 1 	protein_coding	3.88607305924684	2.24355640018465	3.06248597642504	4.18909548479057
ENSG00000152061	16071	RABGAP1L	RAB GTPase activating protein 1 like 	protein_coding	0.913534497997724	0.569003659780416	0.66362891814467	0.772425802430461
ENSG00000116161	4511	CACYBP	calcyclin binding protein 	protein_coding	9.79894966468633	13.2056581367658	10.2149980357417	15.9654431629463
ENSG00000120333	2594	MRPS14	mitochondrial ribosomal protein S14 	protein_coding	14.1739458338966	28.157928336525	13.5793399896718	23.4777339010256
ENSG00000120332	5008	TNN	tenascin N 	protein_coding	0.0532966774040338	0.237223860404206	0.0539717684249694	0.118654021376439
ENSG00000235750	4783	KIAA0040	KIAA0040 	protein_coding	19.4249665878464	63.2825338959648	14.1631251813647	27.804409777339
ENSG00000260990	847	Z94057.1	novel transcript	antisense	0.879576961871262	2.62441189108278	0.609935704602	1.49400345379149
ENSG00000143207	4384	COP1	COP1, E3 ubiquitin ligase 	protein_coding	7.13867154746114	5.65329627656471	6.45815208993411	7.02697299720417
ENSG00000116183	10930	PAPPA2	pappalysin 2 	protein_coding	1.59908879370442	0.161961323422498	0.977396141127151	0.345759397280879
ENSG00000198797	3953	BRINP2	BMP/retinoic acid inducible neural specific 2 	protein_coding	0.0300703704614668	0.0526019952839429	0.277089934902296	0.250096726784077
ENSG00000254154	7841	CRYZL2P-SEC16B	CRYZL2P-SEC16B readthrough 	processed_transcript	0.0450139229609915	0.0092036816829767	0.0113683914514548	0.00837148780639582
ENSG00000242193	5499	CRYZL2P	crystallin zeta like 2, pseudogene 	transcribed_unitary_pseudogene	1.94573512474874	1.48519237684041	1.50678197404635	1.66515448868998
ENSG00000224687	2356	RASAL2-AS1	RASAL2 antisense RNA 1 	lincRNA	0.459728734542459	0.320124043362626	0.504541602600365	0.308528962922743
ENSG00000075391	16044	RASAL2	RAS protein activator like 2 	protein_coding	2.04373123946932	0.608605996648413	1.43744221941685	1.15888785610369
ENSG00000213057	2775	C1orf220	chromosome 1 open reading frame 220 (putative) 	lincRNA	0.208473334095254	0.0291554646927107	0.0878706767952727	0.0371001818351974
ENSG00000116191	9178	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2 	protein_coding	7.6994031018583	0.884363933315274	3.18936832941498	2.84887785428753
ENSG00000116194	3403	ANGPTL1	angiopoietin like 1 	protein_coding	21.8822044770786	3.14957115604009	12.173511551181	9.28388586672075
ENSG00000116199	6039	FAM20B	FAM20B, glycosaminoglycan xylosylkinase 	protein_coding	22.8678390509558	11.2900793089746	23.0277494104758	21.5080556098056
ENSG00000186283	3917	TOR3A	torsin family 3 member A 	protein_coding	5.61051211679008	8.14399104123299	7.42515941435186	6.07769282215075
ENSG00000143322	13257	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase 	protein_coding	6.19974043529428	2.13102939521931	3.6949387174679	2.64584347396989
ENSG00000057252	7005	SOAT1	sterol O-acyltransferase 1 	protein_coding	13.8852181462297	8.01686108700114	13.4672059333412	14.3175294525353
ENSG00000162779	6089	AXDND1	axonemal dynein light chain domain containing 1 	protein_coding	0.0247064918611339	0.0262384159982481	0.0185615638354292	0.0267958341869938
ENSG00000227141	2471	AL160286.1	centaurin, gamma 2 (CENTG2) pseudogene	processed_pseudogene	0.126406807832446	0.188655282318848	0.094733457654746	0.0850460556386932
ENSG00000169905	18876	TOR1AIP2	torsin 1A interacting protein 2 	protein_coding	6.53571206693167	3.93473653290808	5.54458257434822	6.17021237728718
ENSG00000143337	9615	TOR1AIP1	torsin 1A interacting protein 1 	protein_coding	8.67083881121296	5.15750671639092	7.6388884754045	8.13049146211275
ENSG00000260360	1257	AL353708.1	novel transcript	lincRNA	0.200583205012483	0.366813134932161	0.217167871000792	0.286942993592133
ENSG00000135837	14301	CEP350	centrosomal protein 350 	protein_coding	2.98209614650207	1.55085619075128	2.42288250736097	3.24409999962923
ENSG00000116260	9311	QSOX1	quiescin sulfhydryl oxidase 1 	protein_coding	11.6128345956401	12.7769603607349	14.2240087672936	6.08865933450971
ENSG00000230124	7512	ACBD6	acyl-CoA binding domain containing 6 	protein_coding	1.65814709224481	2.10126376816183	1.95936945452693	1.61510616677136
ENSG00000143324	8903	XPR1	xenotropic and polytropic retrovirus receptor 1 	protein_coding	6.07399233420545	4.52985654759121	5.05737446434799	7.32375423341934
ENSG00000135835	10195	KIAA1614	KIAA1614 	protein_coding	0.378249521012766	0.421358938483633	0.350095121731036	0.222048205357259
ENSG00000243155	2424	AL162431.2	novel transcript	antisense	0.0856381964493196	0.127869045742627	0.116369699703501	0.0515926744891389
ENSG00000232586	1440	KIAA1614-AS1	KIAA1614 antisense RNA 1 	antisense	0.162974189802246	0.2560794436035	0.249797307300609	0.254851225583801
ENSG00000135823	6477	STX6	syntaxin 6 	protein_coding	7.61400632195547	4.98700981266483	7.19251062744276	7.52387887064866
ENSG00000153029	9348	MR1	major histocompatibility complex, class I-related 	protein_coding	4.59604281975406	3.08110407774014	3.8612400528403	3.90300924882779
ENSG00000162783	4188	IER5	immediate early response 5 	protein_coding	4.45273311725823	2.20692592447651	3.86637086628307	2.20120510186296
ENSG00000198216	18271	CACNA1E	calcium voltage-gated channel subunit alpha1 E 	protein_coding	0.00577556388143681	0.023461637595452	0.013814115543956	0.0153512494592552
ENSG00000135821	9032	GLUL	glutamate-ammonia ligase 	protein_coding	253.886221141068	860.455232019129	339.520784404493	717.277127872804
ENSG00000135828	6125	RNASEL	ribonuclease L 	protein_coding	2.71697368100977	3.03310205893433	2.65360004386073	4.37497366957084
ENSG00000143333	2427	RGS16	regulator of G protein signaling 16 	protein_coding	0.408997913361835	0.329979559344189	0.413794959655955	0.344993445846937
ENSG00000135838	4975	NPL	N-acetylneuraminate pyruvate lyase 	protein_coding	0.64990340706588	0.558442905358681	0.602069951064909	0.736994723031275
ENSG00000135829	5645	DHX9	DExH-box helicase 9 	protein_coding	29.0518317434714	32.7293272571703	22.7357275895405	34.8927946041807
ENSG00000135862	8406	LAMC1	laminin subunit gamma 1 	protein_coding	241.56952019898	188.494334126359	164.325665018604	143.11454065278
ENSG00000058085	6543	LAMC2	laminin subunit gamma 2 	protein_coding	1.87809567244349	0.88368208788045	2.07601932914811	1.33149544452473
ENSG00000157064	7165	NMNAT2	nicotinamide nucleotide adenylyltransferase 2 	protein_coding	3.4112625484534	3.90837498498259	2.43005744418149	2.87714107134779
ENSG00000116698	8317	SMG7	SMG7, nonsense mediated mRNA decay factor 	protein_coding	6.572727012389	7.03087435722797	5.96294944445444	6.28996930448171
ENSG00000162704	10624	ARPC5	actin related protein 2/3 complex subunit 5 	protein_coding	11.3819080887562	6.87851382667002	11.4259902880673	9.4838292837195
ENSG00000143344	5305	RGL1	ral guanine nucleotide dissociation stimulator like 1 	protein_coding	8.17011513262472	8.883170365333	7.8679238158935	9.10442833847801
ENSG00000198756	7806	COLGALT2	collagen beta(1-O)galactosyltransferase 2 	protein_coding	0.470855180335985	0.120964821851862	0.542379724871208	0.390692072897834
ENSG00000198860	10197	TSEN15	tRNA splicing endonuclease subunit 15 	protein_coding	1.8819871537171	1.21656006580538	1.84697418168751	1.90826136997619
ENSG00000116667	11013	C1orf21	chromosome 1 open reading frame 21 	protein_coding	3.27117557147602	1.25002941758868	1.95873235958002	2.25684999605122
ENSG00000116406	7804	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3 	protein_coding	11.8303301773314	3.76297563564068	9.46130570202959	7.80955088107032
ENSG00000135842	8372	FAM129A	family with sequence similarity 129 member A 	protein_coding	5.19499511380137	2.77018176100772	10.1019323601782	7.37805462876784
ENSG00000121481	4073	RNF2	ring finger protein 2 	protein_coding	4.73404601345769	2.94404864052991	4.2545893069479	5.27499184728125
ENSG00000121486	4945	TRMT1L	tRNA methyltransferase 1 like 	protein_coding	3.15866868342394	2.09233004290806	2.73524653073713	3.67454879481911
